precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7522,194,60,1,742,0,848,481
7523,177,61,1,689,0,821,444
7524,116,54,1,532,0,728,356
7525,133,51,1,636,0,870,442
7526,237,75,1,858,0,999,529
7527,135,51,1,624,1,773,423
7529,217,64,1,860,0,992,573
7531,200,79,1,805,0,954,521
7532,202,82,1,741,0,886,449
7533,251,69,1,910,0,1025,577
7534,220,63,1,775,0,967,483
7535,200,58,1,711,0,807,447
7536,225,70,1,775,0,895,472
7537,158,54,1,664,0,783,445
7538,182,59,1,736,0,831,484
7539,197,58,1,821,0,978,563
7541,210,57,1,728,0,865,458
7542,176,40,1,756,0,906,535
7543,198,57,1,806,1,993,547
7544,223,72,1,821,1,962,520
7545,236,75,1,833,0,970,514
7546,203,72,1,817,0,935,532
7547,191,85,1,837,1,1057,545
7548,276,89,1,894,0,1135,522
7549,203,80,1,734,1,854,442
7551,186,65,1,669,1,762,411
7552,199,46,1,678,0,756,422
7553,51,21,1,168,0,187,92
7554,266,63,1,769,0,859,426
7555,330,65,1,846,0,893,439
7556,356,65,1,906,0,1008,475
7601,101,66,1,588,0,929,413
7602,109,69,1,689,1,962,506
7603,130,54,1,690,0,888,498
7604,123,63,1,677,0,989,484
7605,49,41,1,428,1,771,337
7606,102,72,1,640,1,992,461
7607,127,68,1,710,0,1055,502
7608,29,34,1,244,0,456,177
7609,47,61,1,551,1,1051,437
7611,51,57,1,479,0,898,363
7612,83,48,1,418,0,668,280
7613,91,59,1,617,0,1015,458
7614,141,73,1,793,0,1177,575
7615,69,59,1,528,2,1020,391
7616,247,77,1,807,0,981,476
7617,78,65,1,516,0,898,364
7618,190,60,1,689,0,948,438
7619,403,152,1,1485,0,1971,921
7621,201,87,1,800,0,1082,506
7622,105,65,1,534,0,1007,356
7623,82,45,1,467,0,839,334
7624,101,54,1,565,0,1074,403
7625,101,60,1,617,1,896,449
7626,367,96,1,1011,0,1177,539
7627,520,160,1,1326,0,1586,624
7628,196,70,1,720,0,1006,449
7629,166,54,1,577,0,837,351
7631,278,97,1,915,0,1143,537
7632,158,48,1,532,0,727,324
7633,137,62,1,574,0,731,371
7634,175,68,1,706,0,1017,455
7635,182,67,1,643,1,868,385
7636,285,89,1,784,0,993,404
7637,445,147,1,1151,0,1361,552
7638,495,123,1,1135,0,1285,500
7639,377,86,1,891,0,1011,413
7641,295,51,1,795,0,977,433
7642,215,172,1,810,0,967,407
7643,241,96,1,758,1,959,410
7644,305,123,1,925,0,1111,487
7645,230,77,1,587,0,669,268
7646,625,204,1,1893,2,2163,1027
7647,101,56,1,598,1,1028,434
7648,0,0,1,3,0,4,3
7701,282,85,1,914,0,1049,537
7702,243,56,1,663,0,775,356
7703,11,9,1,100,0,178,73
7704,373,66,1,881,0,1006,431
7705,232,28,1,495,1,554,231
7706,316,54,1,773,0,853,403
7707,296,58,1,784,0,854,421
7708,291,53,1,783,0,894,427
7709,94,19,1,354,0,390,236
7711,217,59,1,685,0,789,403
7712,154,44,1,518,1,577,311
7801,365,63,1,964,0,975,530
7802,238,61,1,723,2,760,415
7803,271,48,1,774,0,827,446
7804,316,67,1,876,0,932,485
7805,225,60,1,761,0,852,472
7806,195,53,1,663,1,746,407
7807,196,42,1,671,0,774,430
7808,158,56,1,578,0,702,360
7809,277,85,1,1091,0,1234,721
7811,167,56,1,696,1,806,460
7812,203,57,1,752,0,892,492
7813,249,83,1,943,0,1061,600
7814,125,60,1,667,1,919,477
7815,267,83,1,879,1,967,521
7816,250,51,1,823,0,896,513
7817,188,46,1,711,0,804,471
7818,228,47,1,787,0,889,504
7819,182,49,1,682,1,809,443
7821,307,54,1,916,0,998,548
7822,202,63,1,776,0,951,510
7823,231,50,1,806,1,928,520
7824,187,55,1,665,0,794,417
7825,147,40,1,521,1,578,330
7826,190,43,1,633,0,709,394
7827,178,69,1,758,0,931,502
7828,286,72,1,924,1,1053,555
7829,294,46,1,841,0,904,495
7831,261,45,1,803,0,906,493
7832,239,59,1,759,0,824,452
7833,217,59,1,710,0,785,426
7834,215,66,1,775,0,901,486
7835,227,45,1,785,1,863,503
7836,260,47,1,903,0,990,589
7837,292,70,1,840,3,934,467
7838,296,57,1,839,0,933,482
7839,306,42,1,785,0,869,419
7841,276,60,1,839,1,947,492
7842,253,68,1,864,1,960,533
7843,183,41,1,679,0,802,447
7844,135,57,1,594,0,682,398
