precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7613,341,80,1,617,0,1015,187
7614,426,98,1,793,1,1177,264
7615,243,63,1,528,3,1020,212
7616,408,90,1,807,0,981,302
7617,267,81,1,516,0,898,159
7618,389,64,1,689,1,948,234
7619,781,192,1,1485,0,1971,503
7621,422,90,1,800,0,1082,282
7622,263,80,1,534,1,1007,182
7623,246,54,1,467,0,839,161
7624,309,63,1,565,0,1074,186
7625,246,98,1,617,0,896,267
7626,492,112,1,1011,0,1177,398
7627,607,185,1,1326,2,1586,510
7628,453,82,1,720,0,1006,180
7629,338,61,1,577,0,837,172
7631,480,117,1,915,0,1143,315
7632,321,55,1,532,1,727,153
7633,289,76,1,574,1,731,204
7634,349,100,1,706,1,1017,248
7635,316,70,1,643,1,868,248
7636,409,102,1,784,0,993,267
7637,557,171,1,1151,4,1361,412
7638,544,160,1,1135,0,1285,414
7639,472,132,1,891,0,1011,272
7641,429,80,1,795,0,977,270
7642,326,182,1,810,0,967,286
7643,350,98,1,758,1,959,299
7644,450,131,1,925,0,1111,334
7645,278,85,1,587,1,669,211
7646,930,221,1,1893,1,2163,706
7647,314,76,1,598,2,1028,200
7648,1,1,1,3,0,4,1
7701,529,118,1,914,0,1049,257
7702,357,83,1,663,1,775,214
7703,45,16,1,100,0,178,32
7704,492,109,1,881,0,1006,269
7705,279,46,1,495,0,554,167
7706,464,75,1,773,0,853,234
7707,442,99,1,784,1,854,233
7708,456,91,1,783,2,894,222
7709,222,42,1,354,1,390,84
7711,432,74,1,685,0,789,173
7712,330,56,1,518,0,577,124
7801,634,82,1,964,0,975,242
7802,441,94,1,723,0,760,181
7803,484,70,1,774,0,827,211
7804,563,90,1,876,1,932,214
7805,479,75,1,761,1,852,202
7806,445,67,1,663,0,746,144
7807,470,52,1,671,0,774,146
7808,373,59,1,578,0,702,142
7809,686,114,1,1091,0,1234,283
7811,465,59,1,696,0,806,160
7812,487,79,1,752,0,892,186
7813,610,104,1,943,0,1061,218
7814,390,71,1,667,1,919,201
7815,564,96,1,879,1,967,211
7816,528,67,1,823,2,896,217
7817,475,62,1,711,2,804,166
7818,523,61,1,787,1,889,194
7819,455,65,1,682,1,809,154
7821,596,90,1,916,1,998,222
7822,485,63,1,776,0,951,227
7823,546,62,1,806,0,928,194
7824,416,71,1,665,0,794,172
7825,344,46,1,521,0,578,128
7826,444,56,1,633,0,709,127
7827,522,75,1,758,2,931,150
7828,547,89,1,924,0,1053,278
7829,547,60,1,841,0,904,228
7831,511,60,1,803,1,906,227
7832,480,72,1,759,2,824,196
7833,493,78,1,710,1,785,130
7834,556,77,1,775,0,901,134
7835,470,69,1,785,0,863,237
7836,533,68,1,903,0,990,295
7837,525,95,1,840,2,934,210
7838,541,66,1,839,0,933,228
7839,494,64,1,785,1,869,208
7841,580,64,1,839,1,947,184
7842,612,69,1,864,0,960,174
7843,461,66,1,679,2,802,142
7844,390,56,1,594,0,682,144
7845,503,75,1,783,0,869,202
7846,486,97,1,814,0,925,219
7847,532,89,1,843,0,960,216
7848,515,82,1,818,0,905,217
7849,598,64,1,864,2,967,199
7851,286,46,1,472,0,528,136
