precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7953,167,68,1,677,0,853,443
7954,0,0,1,0,0,0,0
7955,161,75,1,684,1,899,438
7956,118,82,1,579,3,779,374
7957,96,60,1,524,1,664,366
7958,42,20,1,199,0,291,135
9001,44,10,1,197,0,269,143
9101,159,88,1,740,0,899,484
9102,157,102,1,817,0,989,548
9103,159,84,1,786,0,971,537
9104,156,88,1,795,0,1004,542
9105,166,81,1,817,0,975,564
9106,150,97,1,819,1,938,561
